event_id,user_id,timestamp,route_id,ticket_price,bookings_last_60s,travel_distance_km,time_since_last_booking,label
evt_a0125,6593,1772066058,6,633,6,583,8,anomalous
evt_04350,6574,1772124744,2,901,0,393,1049,normal
evt_03820,3094,1773771343,5,362,0,95,7109,normal
evt_03727,5356,1773394433,6,637,1,206,338,normal
evt_01038,5819,1767729817,1,230,0,119,464,normal
evt_00530,3877,1768153673,2,1022,0,393,389,normal
evt_00301,3255,1771332260,0,300,0,116,14539,normal
evt_04393,3101,1770187194,6,634,1,206,1263,normal
evt_02347,3991,1770327292,4,402,0,162,1512,normal
evt_03658,9258,1773819092,4,536,0,162,816,normal
evt_00233,7229,1771321088,1,339,1,119,586,normal
evt_03717,2559,1772720877,1,387,0,119,2068,normal
evt_01850,5822,1770920986,4,355,0,162,989,normal
evt_04105,3848,1772305011,3,493,0,145,8869,normal
evt_01682,3549,1773221527,0,382,0,116,6192,normal
evt_01414,4829,1774319869,3,475,2,145,6057,normal
evt_00133,9561,1770236417,1,354,1,119,131,normal
evt_00787,2127,1768997244,4,350,0,162,5533,normal
evt_00109,4249,1767807769,5,237,0,95,88,normal
evt_a0242,4790,1767248849,4,991,0,162,3200,anomalous
evt_04173,1828,1769442995,0,374,1,116,2867,normal
evt_a0044,4397,1770141008,4,523,12,162,3,anomalous
evt_04103,9837,1767459547,4,476,2,162,4280,normal
evt_02019,9854,1772810632,2,794,0,393,1199,normal
evt_03804,5421,1773046200,4,343,1,162,1798,normal
evt_02018,5244,1774749460,5,283,1,95,866,normal
evt_00409,6269,1773232585,1,438,0,119,1719,normal
evt_01858,4046,1770014690,3,537,0,145,4126,normal
evt_a0086,4423,1772431046,2,684,15,393,3,anomalous
evt_03532,4678,1767612520,1,359,0,119,10799,normal
evt_04467,4529,1770915412,2,1003,0,393,3818,normal
evt_a0114,8088,1771091785,2,1046,4,950,8,anomalous
evt_01388,9020,1772885467,3,415,0,145,4750,normal
evt_a0013,5147,1773238274,6,581,16,206,2,anomalous
evt_03816,6111,1770778268,2,1048,0,393,4853,normal
evt_00048,5033,1771733135,4,462,0,162,1901,normal
evt_02368,7908,1767685953,3,427,0,145,310,normal
evt_02319,6296,1767640326,2,723,0,393,1577,normal
evt_01975,8716,1774565075,4,409,0,162,3108,normal
evt_02893,1723,1771805870,0,323,1,116,503,normal
evt_02387,6288,1767342071,1,458,1,119,672,normal
evt_02600,9922,1768494320,3,395,1,145,855,normal
evt_03897,2973,1767820995,5,338,0,95,7024,normal
evt_a0207,2127,1771397186,2,1984,0,393,2677,anomalous
evt_a0324,1074,1767493323,1,349,19,119,7,anomalous
evt_04485,4491,1774791289,4,505,0,162,1483,normal
evt_04047,2639,1771243554,2,906,1,393,4549,normal
evt_00355,3399,1769510925,6,762,0,206,10594,normal
evt_00775,7165,1774776462,2,1041,0,393,60,normal
evt_01001,9753,1773757595,3,455,0,145,3053,normal
evt_02224,6325,1771922562,0,315,0,116,152,normal
evt_03730,9787,1768112206,3,473,0,145,3151,normal
evt_00616,7790,1768401586,0,396,1,116,1602,normal
evt_04377,5480,1772453039,6,625,1,206,3071,normal
evt_03134,1366,1770454722,6,573,0,206,3738,normal
evt_03308,3370,1769442025,4,434,0,162,83,normal
evt_03716,1277,1771321600,4,409,1,162,611,normal
evt_00192,4626,1772296301,4,572,1,162,5645,normal
evt_01246,5913,1770560019,4,514,0,162,5097,normal
evt_00333,6992,1773142040,5,229,0,95,1291,normal
evt_03008,7599,1772580657,3,453,0,145,1306,normal
evt_00667,2771,1772246825,5,213,0,95,273,normal
evt_03588,3451,1768303543,2,888,0,393,3385,normal
evt_00106,8619,1772647887,1,370,0,119,3096,normal
evt_00500,6869,1773858429,3,377,0,145,7905,normal
evt_a0005,3359,1773245555,5,286,11,95,4,anomalous
evt_a0103,4556,1770191284,6,750,4,551,1,anomalous
evt_02827,4132,1773077961,3,410,0,145,14084,normal
evt_a0046,8204,1772712262,2,1060,16,393,3,anomalous
evt_00891,6965,1773222553,0,372,0,116,5128,normal
evt_04520,6397,1769062963,5,263,1,95,1767,normal
evt_01545,6209,1774886676,1,312,0,119,3966,normal
evt_01039,6885,1768039327,4,422,0,162,1954,normal
evt_03761,5313,1772209856,0,187,0,116,60,normal
evt_04165,7775,1769712091,3,515,0,145,766,normal
evt_01275,9973,1772974912,3,326,1,145,10538,normal
evt_01966,1085,1770035838,1,403,1,119,2320,normal
evt_00345,7229,1768406529,6,574,0,206,7537,normal
evt_a0182,8220,1768995137,6,682,3,616,3,anomalous
evt_01336,3378,1772282564,5,340,1,95,8515,normal
evt_03290,8141,1770582397,0,359,0,116,1173,normal
evt_03626,3754,1772691824,5,347,1,95,11847,normal
evt_a0326,7585,1772417035,2,1179,16,393,8,anomalous
evt_01837,4633,1769523404,1,372,1,119,1407,normal
evt_01483,9342,1770127933,6,758,0,206,5015,normal
evt_01672,9652,1772515837,5,336,2,95,1141,normal
evt_00017,7543,1770073766,3,399,0,145,2088,normal
evt_00338,3245,1772822127,0,261,0,116,539,normal
evt_04375,3712,1767803256,1,435,0,119,2522,normal
evt_a0027,5617,1767703325,0,323,11,116,1,anomalous
evt_03437,9181,1769780403,2,960,1,393,5981,normal
evt_a0316,8121,1773192412,4,427,14,162,4,anomalous
evt_04357,7447,1773600064,5,239,0,95,5612,normal
evt_01220,7626,1774876203,5,216,1,95,784,normal
evt_03389,1100,1768651889,6,540,0,206,2074,normal
evt_02062,1583,1774624607,6,733,0,206,5017,normal
evt_03096,2908,1768658178,5,255,1,95,2801,normal
evt_00945,3248,1767876377,3,601,0,145,7954,normal
evt_02233,2982,1772811387,4,583,1,162,1719,normal
evt_01507,2527,1768579927,2,802,0,393,5418,normal
evt_04516,1125,1773403681,1,295,0,119,2591,normal
evt_00815,9409,1774727730,6,668,1,206,3846,normal
evt_00949,8046,1774994994,1,455,0,119,1358,normal
evt_02471,5214,1774090885,3,382,0,145,3669,normal
evt_03801,5207,1769602192,3,372,1,145,6341,normal
evt_03453,2970,1767893429,1,319,0,119,3528,normal
evt_04319,4437,1767996788,4,415,0,162,2233,normal
evt_00579,4584,1767360158,1,351,1,119,4210,normal
evt_00042,3697,1770243486,0,371,1,116,5149,normal
evt_a0037,9636,1772621481,3,436,18,145,2,anomalous
evt_01131,1083,1770442327,4,540,1,162,5230,normal
evt_03246,4748,1772997801,2,944,0,393,1629,normal
evt_01502,6810,1769863608,6,636,1,206,1412,normal
evt_01865,4873,1771670636,3,419,1,145,743,normal
evt_02089,2565,1772993595,1,231,1,119,7630,normal
evt_02899,8537,1772042469,4,487,1,162,4137,normal
evt_02254,9313,1767796590,2,625,1,393,280,normal
evt_00102,5558,1773083833,3,402,1,145,1109,normal
evt_03099,2843,1768931748,3,422,0,145,1837,normal
evt_03806,8773,1774090892,6,524,0,206,7105,normal
evt_03010,3400,1773885131,6,644,0,206,25704,normal
evt_02340,7646,1770716544,1,370,0,119,1237,normal
evt_01734,1716,1768241896,6,639,0,206,4073,normal
evt_00463,7129,1770316810,3,383,0,145,3265,normal
evt_a0366,1548,1773365365,5,255,15,95,10,anomalous
evt_00575,7363,1769975862,6,622,0,206,2625,normal
evt_00014,6168,1770359923,6,568,1,206,3367,normal
evt_04314,9206,1771264636,0,370,0,116,1073,normal
evt_01644,1756,1774623206,2,1032,0,393,9529,normal
evt_a0009,4599,1772442536,5,311,20,95,5,anomalous
evt_03901,9388,1768060619,0,348,0,116,3971,normal
evt_a0284,8022,1772635857,0,741,1,116,3545,anomalous
evt_03582,1819,1772481902,6,884,0,206,3596,normal
evt_03198,7555,1771335715,4,480,0,162,957,normal
evt_00567,1567,1772034251,1,212,0,119,1241,normal
evt_02984,7401,1768498239,2,877,1,393,3048,normal
evt_01630,1556,1768134039,1,379,0,119,3437,normal
evt_04096,2234,1770820096,5,325,0,95,1743,normal
evt_02611,7471,1771352097,4,541,0,162,3196,normal
evt_04351,1536,1770050149,5,280,0,95,2622,normal
evt_02450,3603,1774271551,0,374,0,116,404,normal
evt_00274,3254,1767558735,1,362,0,119,5907,normal
evt_01010,2426,1769800022,6,826,0,206,10823,normal
evt_03777,3791,1773911148,6,553,0,206,12901,normal
evt_01360,3572,1772905921,2,974,0,393,3331,normal
evt_03935,2002,1768915257,5,330,2,95,4277,normal
evt_a0302,6061,1771029970,0,298,18,116,3,anomalous
evt_00717,1414,1770181431,0,256,0,116,3788,normal
evt_01135,1260,1770979680,0,305,0,116,245,normal
evt_01893,7597,1768560088,1,260,0,119,7732,normal
evt_00044,8973,1768385039,4,477,0,162,2662,normal
evt_03909,7265,1771528663,6,665,0,206,5257,normal
evt_01902,1159,1771882788,1,351,0,119,639,normal
evt_04161,4110,1769502003,0,354,1,116,776,normal
evt_02373,7268,1767513433,6,568,1,206,10422,normal
evt_00582,9622,1773955530,6,752,1,206,115,normal
evt_02231,1112,1773073664,0,371,1,116,2737,normal
evt_04069,1545,1769834891,3,341,0,145,485,normal
evt_01626,4205,1772934573,6,358,1,206,3270,normal
evt_00769,3395,1772976269,4,480,0,162,3438,normal
evt_a0019,7069,1774357956,0,474,12,116,5,anomalous
evt_02350,9838,1769031374,2,1167,0,393,14822,normal
evt_02288,2441,1770637038,1,292,1,119,732,normal
evt_01530,3759,1767811574,3,395,0,145,4424,normal
evt_03536,3839,1768136577,5,328,0,95,586,normal
evt_03020,5781,1772275280,4,458,0,162,2517,normal
evt_00283,5155,1773054276,2,835,0,393,999,normal
evt_02262,4522,1771840839,4,438,0,162,2146,normal
evt_00505,3161,1774090781,5,240,1,95,1082,normal
evt_00434,2284,1771189419,1,330,0,119,1226,normal
evt_03691,3345,1772111443,5,271,0,95,3344,normal
evt_00937,1136,1767717915,3,391,1,145,8079,normal
evt_04450,9193,1767876801,1,325,0,119,8758,normal
evt_01070,2610,1769182288,2,747,1,393,4069,normal
evt_04440,7452,1770632155,2,996,0,393,2330,normal
evt_01879,9029,1774784993,5,272,0,95,2926,normal
evt_a0160,2039,1770504817,2,967,5,749,6,anomalous
evt_03985,7131,1774290209,6,600,1,206,2909,normal
evt_00271,4637,1773601309,0,352,0,116,5783,normal
evt_02049,3923,1774587009,6,655,1,206,1701,normal
evt_03169,5736,1771792900,4,621,0,162,470,normal
evt_00167,5342,1769881461,6,583,0,206,3084,normal
evt_01889,8550,1768621511,0,340,0,116,2538,normal
evt_02645,8870,1773477144,1,308,0,119,961,normal
evt_04340,7340,1773857202,4,460,0,162,3618,normal
evt_04409,5098,1769002089,0,437,0,116,346,normal
evt_00682,8835,1773420864,3,484,0,145,4533,normal
evt_00894,2092,1767557531,5,158,1,95,1536,normal
evt_02445,3321,1771859857,1,436,1,119,189,normal
evt_03827,8429,1769065219,3,420,0,145,3339,normal
evt_03517,7318,1774180938,1,433,0,119,182,normal
evt_02102,4862,1769708107,5,261,0,95,892,normal
evt_03281,8110,1770181322,3,520,0,145,3336,normal
evt_02691,1358,1770204360,3,437,0,145,631,normal
evt_02436,1903,1771301165,5,250,0,95,2128,normal
evt_03171,3286,1767447311,6,628,0,206,2367,normal
evt_01325,8612,1772374637,0,328,0,116,6116,normal
evt_01852,7436,1768070406,2,874,0,393,700,normal
evt_a0237,5885,1768579524,5,697,0,95,2995,anomalous
evt_01821,7738,1768066955,0,464,1,116,690,normal
evt_03194,8033,1767446479,2,1071,0,393,1711,normal
evt_04104,8442,1768464678,0,414,0,116,2441,normal
evt_a0310,5096,1767917742,0,386,18,116,5,anomalous
evt_02455,4022,1767891876,3,503,0,145,2207,normal
evt_00404,8369,1773820167,0,385,1,116,60,normal
evt_03233,4019,1773227984,6,504,0,206,1578,normal
evt_02309,6821,1767468600,1,319,0,119,14657,normal
evt_00342,6040,1773424018,3,387,0,145,1028,normal
evt_01206,4138,1774687888,5,313,0,95,461,normal
evt_04087,9747,1770579701,0,497,0,116,284,normal
evt_a0198,3243,1771618107,6,490,6,506,8,anomalous
evt_01519,7302,1774255129,3,462,0,145,21758,normal
evt_03408,3140,1771156992,0,350,0,116,1592,normal
evt_00538,1579,1771534233,6,768,0,206,4139,normal
evt_03954,4379,1768669918,5,294,1,95,4744,normal
evt_03449,7806,1773570097,1,315,1,119,7684,normal
evt_04151,2395,1770896572,0,235,1,116,2807,normal
evt_04446,7730,1771507757,2,909,0,393,60,normal
evt_03057,1110,1769331459,3,500,0,145,2053,normal
evt_04508,4148,1771140238,1,362,1,119,5715,normal
evt_03090,2234,1772185055,2,910,0,393,3007,normal
evt_04362,8000,1774634671,3,353,0,145,1631,normal
evt_04346,1724,1770464093,2,1146,0,393,1636,normal
evt_00888,5510,1774022324,3,412,0,145,1092,normal
evt_03567,4850,1767437645,1,369,0,119,1902,normal
evt_04494,2065,1774532223,3,442,0,145,272,normal
evt_03455,3887,1770584066,2,775,0,393,4570,normal
evt_00086,8611,1767607074,4,351,0,162,351,normal
evt_00378,5054,1772553225,1,490,0,119,60,normal
evt_03955,8899,1768071423,1,372,0,119,5401,normal
evt_03839,4098,1772217922,0,342,0,116,865,normal
evt_a0048,9342,1768493822,5,258,10,95,4,anomalous
evt_03234,6472,1771931019,3,429,0,145,3693,normal
evt_03945,1494,1773412543,5,265,2,95,6417,normal
evt_a0100,7176,1773367945,6,537,5,518,2,anomalous
evt_01602,4946,1769071502,4,632,0,162,2421,normal
evt_00093,3503,1772692069,5,291,0,95,8237,normal
evt_03188,2931,1769280836,1,419,0,119,4712,normal
evt_01696,3436,1768982557,6,580,0,206,924,normal
evt_01384,4154,1773659201,4,439,0,162,800,normal
evt_03628,1063,1769666116,0,312,0,116,1699,normal
evt_01512,4382,1768210170,6,653,1,206,143,normal
evt_00911,4519,1773888966,1,180,1,119,10487,normal
evt_00798,7511,1773060810,5,261,0,95,266,normal
evt_00488,5055,1769556642,0,359,0,116,3368,normal
evt_a0317,5081,1772844142,2,878,19,393,4,anomalous
evt_02651,4155,1772483200,0,426,0,116,3507,normal
evt_01990,5001,1774945629,2,1031,0,393,91,normal
evt_01624,1886,1773855074,6,407,0,206,5146,normal
evt_01997,3325,1767519003,6,616,0,206,1955,normal
evt_02138,6185,1774168803,2,950,1,393,5282,normal
evt_00610,3415,1768155108,4,598,1,162,4755,normal
evt_00228,7947,1770985118,3,357,0,145,8705,normal
evt_01358,2817,1774809697,6,612,1,206,1125,normal
evt_a0193,6566,1773515589,6,533,6,588,4,anomalous
evt_04200,8346,1767299717,6,589,0,206,7063,normal
evt_02131,8843,1770335284,2,910,0,393,1390,normal
evt_00657,8035,1770413170,3,451,0,145,1863,normal
evt_04068,7308,1767392688,3,419,0,145,666,normal
evt_a0166,5501,1774953067,2,711,4,876,7,anomalous
evt_00816,8254,1774709553,2,906,0,393,9476,normal
evt_02465,7245,1767245187,0,360,1,116,281,normal
evt_03513,5633,1771593563,2,874,0,393,17423,normal
evt_03641,1324,1770410019,2,875,0,393,1370,normal
evt_01772,2776,1768045989,2,865,1,393,6119,normal
evt_04482,5971,1774281617,1,473,0,119,993,normal
evt_01688,3087,1769797637,5,355,0,95,118,normal
evt_00474,4228,1770807533,2,887,0,393,2353,normal
evt_01182,5009,1767465219,3,381,2,145,1662,normal
evt_02769,3427,1767515700,2,905,0,393,4422,normal
evt_04363,6231,1771007672,1,520,0,119,1567,normal
evt_04187,4643,1767866306,2,1025,1,393,2623,normal
evt_01536,2035,1768938864,1,410,1,119,3237,normal
evt_03687,4690,1769691935,4,545,2,162,870,normal
evt_03129,6882,1771511186,3,395,0,145,1204,normal
evt_01751,7944,1771018864,3,494,1,145,461,normal
evt_04289,8313,1769884099,4,547,1,162,783,normal
evt_04405,1132,1769527169,6,612,0,206,857,normal
evt_00799,7065,1771593656,1,382,0,119,60,normal
evt_00896,9026,1771348648,3,424,0,145,9942,normal
evt_00625,7671,1772996352,1,286,0,119,6355,normal
evt_02346,6695,1769601939,6,574,2,206,10123,normal
evt_02295,9261,1774006606,0,331,0,116,5276,normal
evt_02597,4847,1772649863,1,430,0,119,3579,normal
evt_03070,3984,1772533164,4,488,1,162,1096,normal
evt_01481,3071,1773869602,2,1030,0,393,247,normal
evt_01759,4679,1767689249,6,777,1,206,958,normal
evt_03049,1617,1767871615,2,967,0,393,1425,normal
evt_03092,9850,1768832461,6,584,0,206,7708,normal
evt_02235,1653,1770053695,6,628,0,206,9211,normal
evt_02163,5918,1767557759,3,370,1,145,3706,normal
evt_03698,4519,1770020995,2,937,1,393,4910,normal
evt_02608,7864,1774132628,0,349,0,116,4557,normal
evt_03230,8382,1773310906,4,445,2,162,1065,normal
evt_02507,6605,1768216671,5,294,0,95,1548,normal
evt_02729,1198,1774604331,2,1024,0,393,1284,normal
evt_01202,3028,1774343619,6,622,0,206,4074,normal
evt_04354,2046,1769605410,2,1035,0,393,5531,normal
evt_00886,5107,1774186192,1,419,0,119,11295,normal
evt_00676,2659,1774283470,5,317,2,95,1004,normal
evt_03093,9013,1772891446,0,319,1,116,73,normal
evt_01303,8949,1770796148,2,853,1,393,659,normal
evt_a0060,8482,1773178328,5,360,11,95,5,anomalous
evt_01363,8760,1769864749,6,594,0,206,3518,normal
evt_02161,8478,1771868993,6,656,0,206,510,normal
evt_00618,7732,1769272743,2,906,0,393,12553,normal
evt_01361,2626,1768391755,5,283,0,95,288,normal
evt_a0396,1948,1773453924,2,1013,20,393,3,anomalous
evt_01052,2279,1772548774,3,431,0,145,1513,normal
evt_a0002,9515,1769490801,0,155,18,116,1,anomalous
evt_00724,9955,1772963369,2,970,2,393,366,normal
evt_00849,7782,1768590512,3,389,1,145,7533,normal
evt_03515,6065,1771526033,2,906,0,393,2439,normal
evt_03197,9233,1774821189,0,294,0,116,5297,normal
evt_04149,7564,1768251388,2,889,1,393,13429,normal
evt_01159,3514,1768461696,5,259,0,95,201,normal
evt_00559,1509,1774640277,1,416,1,119,2364,normal
evt_02166,4251,1774620571,4,468,0,162,5810,normal
evt_03857,7999,1767769320,1,353,0,119,749,normal
evt_01943,4849,1773759365,1,288,0,119,1825,normal
evt_03400,9792,1768248936,2,1010,0,393,2601,normal
evt_01486,4325,1770714895,1,461,0,119,670,normal
evt_02807,1899,1774541360,0,437,0,116,5416,normal
evt_01426,3190,1772238751,5,298,0,95,4067,normal
evt_04207,8659,1772625512,4,495,0,162,4215,normal
evt_00206,7897,1771349550,5,244,0,95,5404,normal
evt_03193,5637,1773747439,5,336,0,95,996,normal
evt_01256,4309,1768465058,0,321,1,116,2015,normal
evt_02988,2094,1773224827,4,486,1,162,3899,normal
evt_03579,5053,1770996648,1,359,0,119,4253,normal
evt_02983,5584,1769373004,1,397,0,119,1581,normal
evt_01870,7444,1769553220,0,361,1,116,2829,normal
evt_03737,6216,1768752081,6,425,1,206,176,normal
evt_00422,8054,1773518838,6,568,1,206,66,normal
evt_00090,5050,1773744785,6,669,0,206,7852,normal
evt_01605,3016,1772397795,5,204,1,95,3901,normal
evt_04502,1701,1767901478,0,348,1,116,9306,normal
evt_04261,7611,1774117686,2,953,1,393,1820,normal
evt_02195,9577,1771647737,1,416,0,119,6712,normal
evt_00512,7022,1774083168,2,1031,1,393,1118,normal
evt_03617,7542,1773079686,2,938,0,393,1222,normal
evt_03391,9009,1772901516,4,567,0,162,4223,normal
evt_03930,7280,1767349198,5,226,0,95,868,normal
evt_02569,4694,1770961906,0,371,0,116,964,normal
evt_01843,7148,1774197046,3,470,1,145,60,normal
evt_03319,9465,1768668537,6,477,0,206,24540,normal
evt_a0331,8340,1768008847,6,526,15,206,8,anomalous
evt_01857,9691,1769915536,5,296,1,95,1313,normal
evt_02537,3618,1770999847,3,446,2,145,393,normal
evt_04034,1094,1772625687,6,730,1,206,1438,normal
evt_01351,3561,1771918103,1,386,1,119,1164,normal
evt_02538,6296,1772723379,0,391,0,116,665,normal
evt_03834,7365,1769146844,2,1134,1,393,6319,normal
evt_00386,8734,1767444749,0,348,0,116,2995,normal
evt_01552,1388,1769016203,6,642,0,206,1167,normal
evt_04472,2360,1773206476,5,266,0,95,210,normal
evt_00609,1568,1771188878,6,470,0,206,851,normal
evt_00059,5291,1768481290,5,293,0,95,2573,normal
evt_01588,5355,1774444980,4,470,0,162,2207,normal
evt_00872,1519,1769800198,3,404,0,145,6592,normal
evt_02829,1762,1772899744,1,417,2,119,2628,normal
evt_01888,2672,1768420251,6,563,0,206,1492,normal
evt_01750,6292,1774945577,0,448,0,116,4193,normal
evt_00699,6952,1772783510,3,507,0,145,361,normal
evt_02212,7805,1774923562,3,467,0,145,4730,normal
evt_01756,1281,1770037747,6,656,1,206,316,normal
evt_01088,1054,1770227594,1,411,0,119,2090,normal
evt_a0134,9049,1769943940,6,642,6,625,1,anomalous
evt_03722,9492,1772996610,1,286,0,119,3914,normal
evt_00473,2025,1771698999,6,721,0,206,5772,normal
evt_04006,3286,1768062026,1,244,0,119,2624,normal
evt_00372,5374,1774608560,6,497,0,206,4815,normal
evt_03338,8133,1767528793,4,531,0,162,2818,normal
evt_02916,6432,1772872898,2,938,1,393,5152,normal
evt_03014,5340,1770365098,5,262,0,95,431,normal
evt_01967,4036,1772574583,2,1182,0,393,9203,normal
evt_03987,1547,1768998865,6,531,1,206,1456,normal
evt_03509,2888,1771946765,1,367,0,119,2427,normal
evt_01621,3608,1774966982,6,564,0,206,2396,normal
evt_02891,2255,1768418383,4,432,0,162,1278,normal
evt_02047,2587,1769000597,2,1039,0,393,8182,normal
evt_03291,2209,1767371119,0,431,0,116,228,normal
evt_03646,7864,1771769811,4,383,0,162,489,normal
evt_03475,9311,1769920026,0,402,0,116,1727,normal
evt_01936,6428,1773905994,5,215,0,95,221,normal
evt_02991,4319,1769980045,1,349,0,119,6248,normal
evt_04430,1081,1768577361,6,633,0,206,1572,normal
evt_01278,3131,1773852846,5,207,1,95,3219,normal
evt_03259,1683,1769188396,1,315,0,119,3067,normal
evt_00801,8317,1773349610,1,306,0,119,5364,normal
evt_02570,3255,1771156296,1,300,0,119,3263,normal
evt_02560,7042,1768332336,3,292,0,145,5169,normal
evt_01458,4172,1774251284,0,366,0,116,6510,normal
evt_03542,2880,1768850565,6,706,1,206,14595,normal
evt_04004,5431,1767686833,1,376,0,119,1145,normal
evt_00273,6221,1774467862,0,362,0,116,9132,normal
evt_02209,2287,1772115814,0,329,0,116,144,normal
evt_03768,1348,1772195864,1,430,2,119,345,normal
evt_03139,8255,1771871025,2,775,0,393,2697,normal
evt_a0199,5784,1769918095,6,531,7,697,2,anomalous
evt_03590,1024,1772648028,1,353,2,119,1355,normal
evt_00859,9841,1768980061,3,560,0,145,3330,normal
evt_00322,5012,1773505218,3,445,0,145,10030,normal
evt_00255,3463,1769872179,2,1036,1,393,5511,normal
evt_02850,1750,1773921108,2,701,0,393,2091,normal
evt_03769,2731,1773172561,0,396,0,116,2596,normal
evt_00637,6713,1770801637,3,414,0,145,2547,normal
evt_00158,3236,1773917635,4,220,1,162,684,normal
evt_00825,9071,1772044617,0,366,2,116,2221,normal
evt_03180,4819,1771677276,5,242,0,95,9763,normal
evt_01564,8878,1767774722,4,438,0,162,13329,normal
evt_00208,9543,1769616127,0,401,0,116,424,normal
evt_03780,5458,1767950308,5,268,0,95,738,normal
evt_01004,9603,1769586815,1,403,0,119,8029,normal
evt_00303,5288,1773249278,0,295,2,116,7222,normal
evt_04378,4332,1772648378,2,943,0,393,294,normal
evt_04389,5987,1769343523,1,481,0,119,3002,normal
evt_02321,4437,1773937522,4,469,0,162,7765,normal
evt_04090,5955,1772556435,2,932,0,393,85,normal
evt_01775,1735,1771610587,0,296,0,116,7363,normal
evt_04245,9606,1768406075,4,587,0,162,6310,normal
evt_a0092,7346,1773859023,3,316,18,145,2,anomalous
evt_02785,6383,1768579258,3,266,0,145,3920,normal
evt_02616,4129,1767409695,0,309,0,116,822,normal
evt_02861,6717,1774546678,3,532,0,145,2253,normal
evt_01019,9740,1767905531,6,612,0,206,1186,normal
evt_02382,6273,1772992398,4,479,1,162,3327,normal
evt_02011,3036,1769619424,0,428,0,116,8792,normal
evt_04007,1808,1771245621,6,605,0,206,1732,normal
evt_04036,7848,1773638985,0,366,1,116,921,normal
evt_02084,2679,1771178573,4,468,0,162,5378,normal
evt_a0399,2590,1771722879,6,637,19,206,3,anomalous
evt_03642,1711,1770564316,5,220,1,95,3099,normal
evt_03280,3879,1774144033,1,441,0,119,377,normal
evt_02061,8100,1768066535,0,306,0,116,7114,normal
evt_00833,7945,1768843524,3,421,0,145,2813,normal
evt_03809,1394,1774801107,5,305,1,95,228,normal
evt_00149,8451,1767863274,0,310,2,116,4513,normal
evt_02462,5715,1771575700,4,290,0,162,406,normal
evt_00015,4483,1772282633,2,963,0,393,673,normal
evt_03637,2780,1767247835,2,894,0,393,9903,normal
evt_02473,3048,1773746862,3,352,0,145,89,normal
evt_01748,6247,1768398863,1,324,1,119,16700,normal
evt_01952,9602,1770273886,5,257,0,95,670,normal
evt_01373,3406,1772716440,4,573,1,162,60,normal
evt_04449,9951,1773295593,6,576,0,206,104,normal
evt_01584,2789,1773994800,4,507,0,162,1150,normal
evt_00963,8485,1773638206,3,503,0,145,259,normal
evt_02150,5832,1769256378,1,345,0,119,710,normal
evt_04349,3798,1773764093,6,635,0,206,5265,normal
evt_01272,1555,1769323992,3,558,1,145,2617,normal
evt_00362,4804,1771434152,4,607,1,162,9805,normal
evt_03296,9753,1772893659,3,445,0,145,1987,normal
evt_04537,1335,1771235360,5,329,0,95,344,normal
evt_a0171,6311,1767954732,2,1104,6,869,5,anomalous
evt_04108,8650,1772090916,1,377,0,119,1028,normal
evt_02966,3269,1772373671,4,414,1,162,522,normal
evt_04403,6858,1767956001,1,352,0,119,3356,normal
evt_02469,8454,1771014660,2,1020,0,393,4460,normal
evt_04567,2937,1772054644,6,604,0,206,558,normal
evt_02818,1696,1770896219,3,411,0,145,2263,normal
evt_00144,1339,1774973903,6,544,0,206,92,normal
evt_02863,3571,1769058734,1,355,0,119,5241,normal
evt_03054,2787,1769450756,6,670,0,206,2517,normal
evt_03004,8175,1769086584,5,334,0,95,2334,normal
evt_a0003,1396,1768808885,3,440,18,145,5,anomalous
evt_01947,5508,1770311239,5,221,0,95,265,normal
evt_01242,2234,1773757177,6,468,0,206,2068,normal
evt_02572,7798,1771476015,5,319,0,95,26420,normal
evt_01753,9144,1771421796,4,525,1,162,2846,normal
evt_03830,3275,1772530270,1,298,1,119,127,normal
evt_03064,5989,1774728339,1,430,1,119,9573,normal
evt_02693,7006,1774343447,2,1045,0,393,2539,normal
evt_04374,2882,1770553379,4,449,0,162,3219,normal
evt_03223,9432,1771760455,0,367,0,116,2049,normal
evt_00780,4452,1771864083,3,418,0,145,418,normal
evt_02531,7606,1770841852,6,779,0,206,1333,normal
evt_03996,2074,1774269638,1,373,1,119,4646,normal
evt_02214,3023,1767949653,6,625,0,206,1504,normal
evt_02806,5031,1769710801,2,914,0,393,2390,normal
evt_01828,9502,1773588172,6,661,0,206,1250,normal
evt_00850,5122,1774544727,5,366,0,95,7823,normal
evt_02085,1397,1769019412,2,986,0,393,1797,normal
evt_03287,2600,1767520366,2,1093,2,393,13407,normal
evt_02758,6020,1769534842,4,411,0,162,1004,normal
evt_04099,1848,1768061834,6,613,1,206,2179,normal
evt_03836,5002,1774591593,0,293,0,116,2765,normal
evt_02992,8606,1767294672,0,334,0,116,336,normal
evt_02886,2328,1767862498,4,394,0,162,3231,normal
evt_01416,7664,1770752049,4,453,0,162,1334,normal
evt_01093,8970,1767891011,2,1039,0,393,539,normal
evt_03962,5401,1771050529,3,441,0,145,3241,normal
evt_a0101,5584,1768846674,6,727,4,564,8,anomalous
evt_02149,6169,1770491917,1,376,1,119,1920,normal
evt_00587,1530,1768647312,3,464,2,145,6071,normal
evt_01969,3258,1773492161,2,907,0,393,5490,normal
evt_02153,4451,1774961046,4,501,1,162,1730,normal
evt_02357,4972,1770280116,1,365,0,119,60,normal
