record_id,route,station,train_id,scheduled_time,actual_time,weather,day_type,incident_type,incident_note,delay_minutes
8e4d4a4f-7042-4813-ab87-9fcad08dc185,Colombo Fort - Badulla,Nanu Oya,YD-3040,2025-06-07T06:30:00,2025-06-07T06:48:42,light_rain,weekend,mechanical,"Brake system fault detected on YD-3040, inspected and cleared at Nanu Oya before continuing.",18.7
e9732d29-b610-46a1-ad03-4e14c0671687,Colombo Fort - Badulla,Badulla,PM-7243,2025-06-07T08:10:00,2025-06-07T08:35:54,fog,weekday,track_obstruction,Livestock on the track near Badulla caused an unscheduled stop.,25.9
790748b6-8332-495b-89cd-865bfafd9ad3,Colombo Fort - Trincomalee,Trincomalee,YD-6499,2025-06-07T08:30:00,2025-06-07T08:48:06,clear,weekday,mechanical,"Locomotive on YD-6499 reported engine overheating near Trincomalee, replacement unit dispatched.",18.1
fc0355f4-7b2b-48f9-bb3c-bfbd93494f3e,Colombo Fort - Batticaloa,Batticaloa,IC-4548,2025-06-07T10:00:00,2025-06-07T10:17:30,light_rain,weekday,mechanical,"Locomotive on IC-4548 reported engine overheating near Batticaloa, replacement unit dispatched.",17.5
c4ea8293-2768-4ea4-9b67-92a75ca9b2f1,Colombo Fort - Kandy,Kandy,IC-6907,2025-06-07T15:30:00,2025-06-07T15:43:36,clear,weekday,weather,"Flooding risk reported on the track bed near Kandy, service ran at reduced speed as a precaution.",13.6
54b7114c-b57c-4663-9062-855a6c545ca2,Colombo Fort - Kandy,Colombo Fort,IC-6615,2025-06-07T18:30:00,2025-06-07T18:39:42,fog,public_holiday,none,,9.7
bdd3b337-8ef8-4917-9a90-27f1dd161583,Colombo Fort - Trincomalee,Trincomalee,PM-3567,2025-06-07T19:00:00,2025-06-07T19:20:12,heavy_rain,weekday,track_obstruction,Fallen tree on the line near Trincomalee required manual clearance before PM-3567 could proceed.,20.2
fb12a3ea-33d9-42b6-98f8-b45456c8e508,Colombo Fort - Badulla,Nanu Oya,UD-8853,2025-06-07T21:45:00,2025-06-07T22:00:30,fog,weekday,weather,Heavy rain near Nanu Oya reduced visibility and required speed restrictions on the approach.,15.5
dbf289ef-9f27-4be9-80f6-77c30e3dbf08,Colombo Fort - Jaffna,Colombo Fort,IC-6443,2025-06-08T09:30:00,2025-06-08T09:35:24,clear,weekday,weather,Heavy rain near Colombo Fort reduced visibility and required speed restrictions on the approach.,5.4
e3cd6051-e751-43d1-9097-d2c90e322511,Colombo Fort - Badulla,Colombo Fort,UD-1416,2025-06-08T11:40:00,2025-06-08T11:50:00,heavy_rain,weekday,none,,10.0
9fade91a-de0a-4f2c-938a-3fc1324f4193,Colombo Fort - Batticaloa,Polonnaruwa,UD-9388,2025-06-08T13:15:00,2025-06-08T13:35:48,clear,weekday,weather,Heavy rain near Polonnaruwa reduced visibility and required speed restrictions on the approach.,20.8
3a964cee-c5ff-448f-bdea-dc7348ce6069,Colombo Fort - Galle,Colombo Fort,UD-7554,2025-06-08T17:10:00,2025-06-08T17:21:48,light_rain,weekday,signal_fault,"Automatic signal at Colombo Fort stuck on red, manual override required, causing delays through the section.",11.8
6b2c35f6-0d51-4f4d-826d-78fc025add6d,Colombo Fort - Badulla,Badulla,IC-8014,2025-06-08T17:30:00,2025-06-08T17:32:48,light_rain,weekday,none,,2.8
4195f228-2e71-4354-babc-39e8446fd819,Colombo Fort - Matara,Matara,PM-8586,2025-06-08T19:00:00,2025-06-08T19:00:42,clear,weekday,none,,0.7
5b65c5c3-4579-4dc0-8d70-03fba6ce901a,Colombo Fort - Matara,Matara,IC-8814,2025-06-08T19:30:00,2025-06-08T19:28:24,light_rain,weekday,none,,-1.6
47fe09b9-b833-4c99-a05b-7f344e453e04,Colombo Fort - Jaffna,Vavuniya,IC-7701,2025-06-08T20:10:00,2025-06-08T20:24:30,clear,weekday,signal_fault,"Automatic signal at Vavuniya stuck on red, manual override required, causing delays through the section.",14.5
26567d70-bbc8-444f-a802-c8b5395f19ca,Colombo Fort - Kandy,Kandy,PM-4982,2025-06-08T20:20:00,2025-06-08T20:18:00,clear,weekend,none,,-2.0
22f122e6-58a0-4969-adc0-a497b57bd08e,Colombo Fort - Badulla,Ella,IC-5817,2025-06-09T06:30:00,2025-06-09T06:43:00,clear,public_holiday,track_obstruction,Fallen tree on the line near Ella required manual clearance before IC-5817 could proceed.,13.0
a91652a9-b29a-426d-9000-aa1aab0c8fb7,Colombo Fort - Jaffna,Jaffna,PM-6409,2025-06-09T08:05:00,2025-06-09T08:07:30,light_rain,weekday,none,,2.5
eea36f6c-c674-46e3-b984-007fed352f95,Colombo Fort - Kandy,Colombo Fort,ND-3731,2025-06-09T08:35:00,2025-06-09T08:50:42,clear,weekend,mechanical,"Brake system fault detected on ND-3731, inspected and cleared at Colombo Fort before continuing.",15.7
02ab1827-b74a-4630-ab95-915b9c1db304,Colombo Fort - Jaffna,Colombo Fort,IC-3430,2025-06-09T08:45:00,2025-06-09T09:02:00,clear,weekday,track_obstruction,Livestock on the track near Colombo Fort caused an unscheduled stop.,17.0
3acc887b-ee2c-4805-893d-4c7db3eff63d,Colombo Fort - Matara,Colombo Fort,IC-3091,2025-06-09T15:35:00,2025-06-09T15:40:06,light_rain,weekday,none,,5.1
0dddf360-2314-4a12-bef0-63d27ec28393,Colombo Fort - Batticaloa,Colombo Fort,UD-1973,2025-06-09T17:00:00,2025-06-09T17:17:54,light_rain,weekday,track_obstruction,Fallen tree on the line near Colombo Fort required manual clearance before UD-1973 could proceed.,17.9
b8534611-507b-4616-afc8-c7eb7e499f33,Colombo Fort - Jaffna,Colombo Fort,UD-1689,2025-06-09T17:05:00,2025-06-09T17:04:00,extreme_heat,weekday,none,,-1.0
f380e4db-e48d-4b5c-9fcd-a27b9063d541,Colombo Fort - Galle,Panadura,ND-3511,2025-06-09T18:00:00,2025-06-09T17:58:36,clear,weekday,none,,-1.4
58de7442-c02a-444d-a598-2e70c3d6d85d,Colombo Fort - Trincomalee,Colombo Fort,ND-1828,2025-06-09T18:00:00,2025-06-09T18:13:06,extreme_heat,weekend,signal_fault,"Automatic signal at Colombo Fort stuck on red, manual override required, causing delays through the section.",13.1
b932164d-1f29-4253-8bba-dc3ae6e1d010,Colombo Fort - Trincomalee,Trincomalee,IC-8371,2025-06-09T19:30:00,2025-06-09T19:31:24,extreme_heat,weekend,none,,1.4
7bb8a057-4367-4468-a2e3-6e69e20f68ba,Colombo Fort - Kandy,Colombo Fort,PM-1204,2025-06-09T19:30:00,2025-06-09T19:44:00,clear,weekend,track_obstruction,Fallen tree on the line near Colombo Fort required manual clearance before PM-1204 could proceed.,14.0
e20a595e-ceb8-48f2-9ecf-29f0fd0ec11c,Colombo Fort - Batticaloa,Colombo Fort,YD-2254,2025-06-09T19:35:00,2025-06-09T19:51:48,fog,weekday,track_obstruction,Livestock on the track near Colombo Fort caused an unscheduled stop.,16.8
f43224aa-dcc8-47c7-ac1c-bd2c2a2850d8,Colombo Fort - Batticaloa,Colombo Fort,YD-4441,2025-06-09T20:45:00,2025-06-09T20:51:00,clear,weekday,none,,6.0
f625090c-baee-4892-9594-2c3ed5c9f542,Colombo Fort - Badulla,Badulla,ND-2676,2025-06-09T20:45:00,2025-06-09T21:02:36,extreme_heat,weekday,track_obstruction,Fallen tree on the line near Badulla required manual clearance before ND-2676 could proceed.,17.6
15876b77-f51f-42ab-a869-9facaf623aa3,Colombo Fort - Kandy,Peradeniya,PM-2524,2025-06-09T21:30:00,2025-06-09T21:50:48,light_rain,public_holiday,track_obstruction,Fallen tree on the line near Peradeniya required manual clearance before PM-2524 could proceed.,20.8
6b2bfef6-5078-4237-a19c-a2a34f210937,Colombo Fort - Trincomalee,Polgahawela,UD-2001,2025-06-10T07:50:00,2025-06-10T08:12:54,light_rain,weekday,mechanical,"Brake system fault detected on UD-2001, inspected and cleared at Polgahawela before continuing.",22.9
ebbf4340-3f9e-405b-b773-4f06ca572ee6,Colombo Fort - Matara,Matara,UD-5929,2025-06-10T08:00:00,2025-06-10T08:07:48,heavy_rain,weekday,none,,7.8
9d483c2f-b359-425c-ae46-5b1ac451e265,Colombo Fort - Matara,Colombo Fort,PM-7493,2025-06-10T08:15:00,2025-06-10T08:16:24,clear,weekday,none,,1.4
54d6f0a9-5781-4337-9467-03be0b25cd19,Colombo Fort - Matara,Matara,UD-3721,2025-06-10T08:45:00,2025-06-10T08:53:48,clear,weekday,staffing,Delayed departure from Matara due to late arrival of relief crew for UD-3721.,8.8
acc612ab-16d4-4ced-919a-e188c8669731,Colombo Fort - Batticaloa,Colombo Fort,IC-8004,2025-06-10T09:05:00,2025-06-10T09:08:00,light_rain,weekday,none,,3.0
96964657-5a8c-4c4f-8bb3-7e0eccbad3f2,Colombo Fort - Jaffna,Jaffna,UD-8318,2025-06-10T09:10:00,2025-06-10T09:11:54,light_rain,weekend,none,,1.9
2cba7c2a-27e4-4fc3-8938-c4311343842f,Colombo Fort - Matara,Colombo Fort,YD-5255,2025-06-10T14:05:00,2025-06-10T14:03:00,clear,weekday,none,,-2.0
503ec534-7820-4af2-86cf-cf3e78ee157b,Colombo Fort - Jaffna,Colombo Fort,YD-7147,2025-06-10T15:10:00,2025-06-10T15:16:36,light_rain,weekday,signal_fault,"Automatic signal at Colombo Fort stuck on red, manual override required, causing delays through the section.",6.6
9d256b35-e0d2-41a2-a2b9-ae335f8f9ca6,Colombo Fort - Badulla,Nanu Oya,PM-2597,2025-06-10T16:20:00,2025-06-10T16:18:42,clear,weekend,none,,-1.3
c2718c19-679b-4290-99ec-3257c5fc0ac2,Colombo Fort - Kandy,Kandy,ND-9251,2025-06-10T17:20:00,2025-06-10T17:29:12,extreme_heat,weekday,weather,Heavy rain near Kandy reduced visibility and required speed restrictions on the approach.,9.2
f34b6026-9961-4bd5-a5c1-f9a07b5c7be2,Colombo Fort - Matara,Matara,UD-2591,2025-06-10T17:20:00,2025-06-10T17:34:48,heavy_rain,weekday,signal_fault,"Signal failure reported near Matara, trains held for 14 minutes while technicians reset the interlocking system.",14.8
e53f88ce-aa40-421d-a228-f01783e8edb3,Colombo Fort - Badulla,Colombo Fort,ND-5803,2025-06-10T17:30:00,2025-06-10T17:30:18,light_rain,weekend,none,,0.3
a62fafd4-ac44-4cd9-92e1-1f879b9b6d91,Colombo Fort - Jaffna,Colombo Fort,ND-3869,2025-06-10T17:45:00,2025-06-10T17:54:18,clear,public_holiday,staffing,Platform staff shortage at Colombo Fort slowed boarding and dispatch.,9.3
764cb1f3-49e9-4242-b318-10efb538217e,Colombo Fort - Galle,Kalutara,ND-3088,2025-06-10T20:15:00,2025-06-10T20:14:24,clear,public_holiday,none,,-0.6
fc6f83c5-cf71-467e-b4a5-2e42fd53b8d5,Colombo Fort - Batticaloa,Batticaloa,IC-8439,2025-06-10T21:50:00,2025-06-10T21:55:18,light_rain,weekday,none,,5.3
113db8f6-4b52-4e4c-ae3f-85b1d3bb197e,Colombo Fort - Batticaloa,Colombo Fort,PM-6271,2025-06-11T06:10:00,2025-06-11T06:27:24,clear,weekend,track_obstruction,Fallen tree on the line near Colombo Fort required manual clearance before PM-6271 could proceed.,17.4
109e4829-bef8-45e1-b009-b18078b21c3d,Colombo Fort - Trincomalee,Trincomalee,PM-7308,2025-06-11T06:15:00,2025-06-11T06:27:48,extreme_heat,weekday,signal_fault,"Signal failure reported near Trincomalee, trains held for 12 minutes while technicians reset the interlocking system.",12.8
fa2f0147-fbfb-4557-8c4e-450dc634bc0f,Colombo Fort - Galle,Panadura,PM-3822,2025-06-11T06:20:00,2025-06-11T06:44:06,fog,weekday,mechanical,"Locomotive on PM-3822 reported engine overheating near Panadura, replacement unit dispatched.",24.1
1d15ec36-2eb3-416e-9171-7211f2597a85,Colombo Fort - Trincomalee,Polgahawela,YD-6950,2025-06-11T06:30:00,2025-06-11T06:32:06,light_rain,weekday,none,,2.1
71756932-284b-4f60-8f25-fa9d1be1dcb5,Colombo Fort - Batticaloa,Batticaloa,PM-8720,2025-06-11T06:45:00,2025-06-11T06:54:36,fog,public_holiday,none,,9.6
4f40e055-9770-4d3b-a98a-40a9bf43b642,Colombo Fort - Kandy,Peradeniya,PM-9463,2025-06-11T07:45:00,2025-06-11T07:49:06,fog,weekday,none,,4.1
73682201-7ef0-4b66-ba5f-c66e423804f9,Colombo Fort - Kandy,Colombo Fort,ND-8526,2025-06-11T08:10:00,2025-06-11T08:16:54,extreme_heat,public_holiday,none,,6.9
6a339f92-9647-4e83-a91f-6eff2125baed,Colombo Fort - Kandy,Peradeniya,IC-3903,2025-06-11T14:50:00,2025-06-11T15:08:24,extreme_heat,weekday,signal_fault,"Signal failure reported near Peradeniya, trains held for 18 minutes while technicians reset the interlocking system.",18.4
2de002a2-58a6-4c84-b60b-33714608de63,Colombo Fort - Jaffna,Vavuniya,PM-5252,2025-06-11T18:00:00,2025-06-11T18:25:12,heavy_rain,weekend,mechanical,"Locomotive on PM-5252 reported engine overheating near Vavuniya, replacement unit dispatched.",25.2
955ccd25-5900-4919-ae56-6f9832b233c6,Colombo Fort - Jaffna,Colombo Fort,ND-6314,2025-06-11T18:10:00,2025-06-11T18:24:54,clear,weekday,track_obstruction,Livestock on the track near Colombo Fort caused an unscheduled stop.,14.9
abdc4fbd-681a-41af-aaaf-cb4dd02731af,Colombo Fort - Matara,Colombo Fort,PM-2851,2025-06-11T18:35:00,2025-06-11T18:35:06,clear,weekend,none,,0.1
12d2c97d-e2a4-4916-847c-3e394f55c0c7,Colombo Fort - Matara,Matara,ND-1456,2025-06-11T19:05:00,2025-06-11T19:08:06,light_rain,weekend,none,,3.1
24c140bd-cc34-43b4-8a14-c79e999c54a8,Colombo Fort - Badulla,Badulla,PM-7330,2025-06-11T19:35:00,2025-06-11T19:40:12,clear,weekday,none,,5.2
d4988b76-701f-4072-9bc7-02e4dee874d7,Colombo Fort - Trincomalee,Trincomalee,PM-3415,2025-06-11T21:35:00,2025-06-11T21:33:00,clear,weekday,none,,-2.0
074e37dd-bb46-400d-b0d9-aa64027e6226,Colombo Fort - Kandy,Kandy,UD-1947,2025-06-11T22:45:00,2025-06-11T23:00:42,extreme_heat,weekday,track_obstruction,Livestock on the track near Kandy caused an unscheduled stop.,15.7
bbacb572-dc2c-40fd-b773-c60dab7f083b,Colombo Fort - Kandy,Colombo Fort,YD-4603,2025-06-12T05:20:00,2025-06-12T05:31:12,clear,weekend,signal_fault,"Signal failure reported near Colombo Fort, trains held for 11 minutes while technicians reset the interlocking system.",11.2
17b4008a-1139-49c8-92ed-658867c5ba87,Colombo Fort - Kandy,Kandy,UD-6568,2025-06-12T05:45:00,2025-06-12T05:45:18,clear,weekday,none,,0.3
b844dac5-5afd-4334-88c3-4b197e59c12e,Colombo Fort - Badulla,Colombo Fort,YD-6096,2025-06-12T06:30:00,2025-06-12T06:48:36,extreme_heat,weekend,signal_fault,"Signal failure reported near Colombo Fort, trains held for 18 minutes while technicians reset the interlocking system.",18.6
f98022b8-33ff-4611-9152-a823b55fdf3e,Colombo Fort - Kandy,Colombo Fort,IC-1793,2025-06-12T07:10:00,2025-06-12T07:26:48,clear,weekday,track_obstruction,Livestock on the track near Colombo Fort caused an unscheduled stop.,16.8
7d9a4d80-3759-48cf-a2b9-697491209e69,Colombo Fort - Jaffna,Jaffna,IC-3143,2025-06-12T07:35:00,2025-06-12T07:36:30,clear,weekday,none,,1.5
989e7546-bdcf-44c8-a9bc-27a1564ab8e0,Colombo Fort - Batticaloa,Polonnaruwa,YD-4133,2025-06-12T08:30:00,2025-06-12T08:45:12,fog,weekday,signal_fault,"Automatic signal at Polonnaruwa stuck on red, manual override required, causing delays through the section.",15.2
674cc397-5a59-4ad0-a57e-ef1f483c4ba8,Colombo Fort - Badulla,Badulla,YD-9172,2025-06-12T11:40:00,2025-06-12T12:05:30,light_rain,public_holiday,mechanical,"Brake system fault detected on YD-9172, inspected and cleared at Badulla before continuing.",25.5
71af1880-0d24-46a3-a2c3-87704c7258b2,Colombo Fort - Badulla,Colombo Fort,IC-1879,2025-06-12T17:50:00,2025-06-12T17:48:54,clear,weekend,none,,-1.1
17de56f2-2658-4869-ae67-b23569e109ea,Colombo Fort - Jaffna,Jaffna,UD-2971,2025-06-12T18:00:00,2025-06-12T18:12:00,fog,public_holiday,none,,12.0
3edb4ed1-6b62-45b3-b9c7-ef29af96df3f,Colombo Fort - Trincomalee,Colombo Fort,IC-1930,2025-06-12T18:10:00,2025-06-12T18:34:00,extreme_heat,weekday,mechanical,"Brake system fault detected on IC-1930, inspected and cleared at Colombo Fort before continuing.",24.0
388de1b7-7814-468b-99ff-bf84e0ae71b9,Colombo Fort - Matara,Colombo Fort,IC-8920,2025-06-12T18:15:00,2025-06-12T18:32:00,clear,public_holiday,track_obstruction,Livestock on the track near Colombo Fort caused an unscheduled stop.,17.0
9034f163-8655-4995-acee-e2fe123701e4,Colombo Fort - Matara,Galle,IC-6137,2025-06-12T19:10:00,2025-06-12T19:14:12,clear,weekday,none,,4.2
d4a4a7c1-0f04-4a63-ba37-d0d9063ddf3d,Colombo Fort - Matara,Galle,PM-9542,2025-06-12T19:20:00,2025-06-12T19:27:18,light_rain,weekday,none,,7.3
ec8a995f-da23-4128-bd53-2edab7db4975,Colombo Fort - Jaffna,Jaffna,UD-6567,2025-06-12T19:20:00,2025-06-12T19:32:42,clear,weekday,track_obstruction,Fallen tree on the line near Jaffna required manual clearance before UD-6567 could proceed.,12.7
03b56f98-8935-410a-938a-7a53a0ccf43f,Colombo Fort - Batticaloa,Polonnaruwa,PM-7008,2025-06-12T21:40:00,2025-06-12T21:43:24,light_rain,weekday,none,,3.4
c3eff24d-672c-4119-9869-8c17ea519dbe,Colombo Fort - Batticaloa,Batticaloa,YD-4042,2025-06-13T07:10:00,2025-06-13T07:33:48,light_rain,weekend,track_obstruction,Livestock on the track near Batticaloa caused an unscheduled stop.,23.8
e2e02533-6ac0-402e-8738-306a2464f37d,Colombo Fort - Jaffna,Anuradhapura,UD-9826,2025-06-13T07:30:00,2025-06-13T07:44:30,light_rain,weekend,track_obstruction,Livestock on the track near Anuradhapura caused an unscheduled stop.,14.5
0f00b7b0-6db3-4929-ba8f-ea9cd9855f94,Colombo Fort - Matara,Galle,YD-9146,2025-06-13T07:35:00,2025-06-13T07:36:30,clear,weekend,none,,1.5
09849f6b-ab4b-4a38-8610-f2df812f7e15,Colombo Fort - Trincomalee,Colombo Fort,PM-5775,2025-06-13T07:50:00,2025-06-13T07:54:24,heavy_rain,weekend,none,,4.4
c160e7ff-2827-4d5a-8473-5cbd913e217a,Colombo Fort - Kandy,Kandy,IC-6830,2025-06-13T10:35:00,2025-06-13T10:53:54,fog,weekday,signal_fault,"Signal failure reported near Kandy, trains held for 18 minutes while technicians reset the interlocking system.",18.9
f2330cdc-6d29-413b-ae01-677046efbc74,Colombo Fort - Galle,Kalutara,ND-4619,2025-06-13T16:40:00,2025-06-13T16:39:18,clear,weekend,none,,-0.7
1938aae9-74a6-4be0-8061-7c8d29fa817d,Colombo Fort - Matara,Matara,UD-2311,2025-06-13T18:15:00,2025-06-13T18:13:00,clear,weekday,none,,-2.0
2364625e-df7a-42b7-81d4-036ec7364a3d,Colombo Fort - Trincomalee,Trincomalee,YD-2923,2025-06-13T19:20:00,2025-06-13T19:21:54,clear,weekday,staffing,Platform staff shortage at Trincomalee slowed boarding and dispatch.,1.9
4af516e5-249b-43f5-abd8-41daece328ef,Colombo Fort - Kandy,Kandy,YD-3068,2025-06-13T19:40:00,2025-06-13T19:41:06,clear,weekday,none,,1.1
8f28ade9-21bb-47a9-95e5-f348f47d8d28,Colombo Fort - Badulla,Ella,ND-5901,2025-06-13T21:20:00,2025-06-13T21:26:48,clear,weekday,staffing,Platform staff shortage at Ella slowed boarding and dispatch.,6.8
ff899020-231c-4d02-8e32-0081ab6c79b4,Colombo Fort - Matara,Matara,PM-7530,2025-06-14T07:15:00,2025-06-14T07:28:24,clear,weekend,track_obstruction,Livestock on the track near Matara caused an unscheduled stop.,13.4
44918d49-0ce2-4b04-a54a-9f9bc980d718,Colombo Fort - Trincomalee,Polgahawela,ND-9736,2025-06-14T07:20:00,2025-06-14T07:35:42,clear,weekday,mechanical,"Locomotive on ND-9736 reported engine overheating near Polgahawela, replacement unit dispatched.",15.7
4923e919-bad4-4fe2-bbe8-c9586b99e183,Colombo Fort - Kandy,Colombo Fort,ND-4921,2025-06-14T07:30:00,2025-06-14T07:29:36,light_rain,weekday,none,,-0.4
6772e89c-5a4a-4b04-a84d-ff1c48cba16e,Colombo Fort - Badulla,Colombo Fort,PM-1445,2025-06-14T07:35:00,2025-06-14T07:54:30,clear,weekday,mechanical,"Locomotive on PM-1445 reported engine overheating near Colombo Fort, replacement unit dispatched.",19.5
2310d26b-0bf8-4295-8a8c-469590a7416b,Colombo Fort - Galle,Panadura,PM-6445,2025-06-14T08:15:00,2025-06-14T08:28:42,fog,public_holiday,none,,13.7
26f905d6-6c93-4752-a72b-9c101601c286,Colombo Fort - Galle,Kalutara,ND-1565,2025-06-14T08:50:00,2025-06-14T09:15:06,heavy_rain,weekday,mechanical,"Locomotive on ND-1565 reported engine overheating near Kalutara, replacement unit dispatched.",25.1
17a650dc-c340-4c6a-b16e-8a488b742897,Colombo Fort - Galle,Colombo Fort,UD-5554,2025-06-14T09:00:00,2025-06-14T09:09:30,clear,weekend,track_obstruction,Livestock on the track near Colombo Fort caused an unscheduled stop.,9.5
d8f4e599-5959-4af9-ab47-755370096a86,Colombo Fort - Trincomalee,Polgahawela,IC-6279,2025-06-14T09:00:00,2025-06-14T09:13:42,clear,weekday,signal_fault,"Signal failure reported near Polgahawela, trains held for 13 minutes while technicians reset the interlocking system.",13.7
5f24e4cc-a5d0-4c27-8c00-94ea300bd3d9,Colombo Fort - Trincomalee,Trincomalee,ND-9568,2025-06-14T09:05:00,2025-06-14T09:11:54,light_rain,weekday,weather,"Flooding risk reported on the track bed near Trincomalee, service ran at reduced speed as a precaution.",6.9
b551afd3-4fd2-47f3-8b60-2ca2754f2788,Colombo Fort - Kandy,Peradeniya,PM-7265,2025-06-14T09:50:00,2025-06-14T10:09:06,clear,weekday,mechanical,"Locomotive on PM-7265 reported engine overheating near Peradeniya, replacement unit dispatched.",19.1
8741391b-0d6c-43a4-a6a7-21c0fa8ed12e,Colombo Fort - Jaffna,Colombo Fort,UD-2952,2025-06-14T10:35:00,2025-06-14T10:46:18,heavy_rain,weekend,weather,Heavy rain near Colombo Fort reduced visibility and required speed restrictions on the approach.,11.3
fe07f4dd-f469-4995-9425-85a6594ce996,Colombo Fort - Jaffna,Vavuniya,IC-2169,2025-06-14T11:20:00,2025-06-14T11:38:12,clear,weekday,mechanical,"Brake system fault detected on IC-2169, inspected and cleared at Vavuniya before continuing.",18.2
8ba5886c-0d04-465d-aa4c-501b08ae7d80,Colombo Fort - Badulla,Badulla,IC-3008,2025-06-14T17:45:00,2025-06-14T18:03:18,heavy_rain,weekday,weather,"Flooding risk reported on the track bed near Badulla, service ran at reduced speed as a precaution.",18.3
f7dbf461-fc73-4ea7-a040-2cc7200ba31c,Colombo Fort - Matara,Colombo Fort,ND-1096,2025-06-14T18:05:00,2025-06-14T18:22:54,heavy_rain,weekday,weather,Heavy rain near Colombo Fort reduced visibility and required speed restrictions on the approach.,17.9
6f82cc39-033c-4b76-ad0d-7fe1763d1b90,Colombo Fort - Matara,Colombo Fort,ND-9735,2025-06-14T18:45:00,2025-06-14T18:50:30,light_rain,public_holiday,none,,5.5
8632c27f-0f4a-46e5-8e1d-b06d9499048d,Colombo Fort - Badulla,Badulla,UD-9350,2025-06-14T20:05:00,2025-06-14T20:03:00,clear,weekday,none,,-2.0
48424418-f5c1-416c-83d8-52fa96e7a413,Colombo Fort - Trincomalee,Polgahawela,YD-4997,2025-06-14T20:50:00,2025-06-14T20:48:00,light_rain,weekday,none,,-2.0
c899ccab-8cf8-4da2-a82d-bcc0cd4f7d3e,Colombo Fort - Trincomalee,Colombo Fort,PM-1952,2025-06-15T05:50:00,2025-06-15T05:48:00,light_rain,weekday,none,,-2.0
4b380ed3-a283-4451-9fee-56d625e944d9,Colombo Fort - Batticaloa,Colombo Fort,UD-5537,2025-06-15T06:45:00,2025-06-15T06:46:18,light_rain,weekend,none,,1.3
4ebdf66f-2fc1-4005-8bac-9fc37e52a501,Colombo Fort - Matara,Colombo Fort,ND-8878,2025-06-15T07:30:00,2025-06-15T07:55:00,extreme_heat,weekday,mechanical,"Brake system fault detected on ND-8878, inspected and cleared at Colombo Fort before continuing.",25.0
a0e459e2-ce7f-4a52-84e7-cd004b29e9f2,Colombo Fort - Trincomalee,Polgahawela,IC-8950,2025-06-15T07:45:00,2025-06-15T07:45:54,clear,weekday,none,,0.9
7116a13f-7cf7-4659-8b88-b432d2869032,Colombo Fort - Matara,Galle,PM-3976,2025-06-15T16:40:00,2025-06-15T16:45:18,light_rain,weekend,weather,"Flooding risk reported on the track bed near Galle, service ran at reduced speed as a precaution.",5.3
0076bdd6-7467-4351-8612-0ee1c9774f31,Colombo Fort - Kandy,Kandy,IC-5177,2025-06-15T17:00:00,2025-06-15T16:58:12,extreme_heat,weekday,none,,-1.8
df14b32e-bded-4dfe-b03c-50b014c1cc95,Colombo Fort - Badulla,Colombo Fort,UD-2469,2025-06-15T17:40:00,2025-06-15T17:45:54,clear,weekday,none,,5.9
221493bb-4015-4ace-9f6f-56307d329aa0,Colombo Fort - Kandy,Colombo Fort,YD-3725,2025-06-15T17:50:00,2025-06-15T17:49:12,extreme_heat,weekday,none,,-0.8
80a97fd6-a8c5-4530-9f15-adc07ef9c3df,Colombo Fort - Galle,Kalutara,UD-7760,2025-06-15T19:10:00,2025-06-15T19:20:30,clear,weekday,weather,Heavy rain near Kalutara reduced visibility and required speed restrictions on the approach.,10.5
e6ced837-f8bf-494c-80a2-a2a36618fcf7,Colombo Fort - Badulla,Ella,YD-1345,2025-06-15T21:50:00,2025-06-15T22:01:30,clear,weekend,weather,Heavy rain near Ella reduced visibility and required speed restrictions on the approach.,11.5
1c8c0156-ff8d-49cb-986f-06d6c1a82886,Colombo Fort - Kandy,Colombo Fort,IC-3378,2025-06-16T07:45:00,2025-06-16T07:43:00,clear,weekday,none,,-2.0
e51e9da2-3e75-402a-a051-b5b18ab60938,Colombo Fort - Kandy,Colombo Fort,ND-5336,2025-06-16T07:50:00,2025-06-16T07:52:30,clear,weekday,none,,2.5
7dda456a-0a08-40da-99c4-80e506443a3c,Colombo Fort - Jaffna,Vavuniya,PM-8113,2025-06-16T08:05:00,2025-06-16T08:18:54,light_rain,weekend,track_obstruction,Fallen tree on the line near Vavuniya required manual clearance before PM-8113 could proceed.,13.9
dd7864f3-ebbd-4eae-834a-a7b589570284,Colombo Fort - Batticaloa,Colombo Fort,PM-5792,2025-06-16T09:35:00,2025-06-16T09:51:48,light_rain,weekend,track_obstruction,Livestock on the track near Colombo Fort caused an unscheduled stop.,16.8
1ab482c4-8162-40e1-b5cf-42b2e5e3c779,Colombo Fort - Jaffna,Vavuniya,PM-1805,2025-06-16T09:35:00,2025-06-16T09:36:48,clear,weekday,none,,1.8
b6e5de06-843b-4e6a-9d7c-da68300c9c9a,Colombo Fort - Galle,Panadura,UD-5408,2025-06-16T10:00:00,2025-06-16T10:18:42,fog,public_holiday,weather,"Flooding risk reported on the track bed near Panadura, service ran at reduced speed as a precaution.",18.7
eccaef5a-4383-4a5e-bc19-efe07635203a,Colombo Fort - Jaffna,Anuradhapura,ND-2860,2025-06-16T13:50:00,2025-06-16T14:07:00,fog,weekend,weather,Heavy rain near Anuradhapura reduced visibility and required speed restrictions on the approach.,17.0
4460701f-b6eb-4843-9548-5be773cb86e5,Colombo Fort - Kandy,Kandy,YD-8788,2025-06-16T17:10:00,2025-06-16T17:13:06,extreme_heat,weekday,none,,3.1
